title_page_key,classification_key,is_reprint_nonrepresentative,cluster_key,short_title,year,city,language,author_or_editor,publisher,format,volumes,ustc_id,notes,has_diagrams,primary_classes,secondary_classes,unknown_classes,primary_count,secondary_count,unknown_count,Architecture,Arithmetic,Astronomy,Cartography,Commercial Mathematics,Construction,Cosmography,Geography,Gnomonics & Horology,Instrument Construction,Instrument Use,Mechanics,Military Engineering,Music Theory,Navigation,Perspective,Practical Geometry,Surveying,Theoretical Mathematics,Trigonometry
bib-116,bib-116,False,,"Pratica universale facilissima, et breve di misurare con la vista. Parte prima [-2.]",1630,Florence,ITALIAN,Giuseppe Malombra,Simone Ciotti,,,4013492,,,Practical Geometry,,Surveying,1,0,1,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unknown,unrelated,unrelated
bib-117,bib-117,False,RDE28F,"Opera mathematica, ofte wis-konstige wercken",1630,Amsterdam,LATIN,Samuel Marolois,Ian Janszoon,,,1012958,,,Architecture | Military Engineering | Perspective,,,3,0,0,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated
bib-118,bib-117,True,RDE28F,"Opera mathematica, ofte wis-konstige wercken",1630,Amsterdam,LATIN,Samuel Marolois,Ian Janszoon,,,1012958,,,Architecture | Military Engineering | Perspective,,,3,0,0,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated
bib-119,bib-119,False,MWEUI5,Manuale arithmeticæ et geometriæ practicæ,1646,Amsterdam,LATIN,Adriaan Metius,Henderick Laurentz,,,1010590,,,Arithmetic | Military Engineering | Practical Geometry | Surveying,Construction | Instrument Use,Instrument Construction,4,2,1,unrelated,primary,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unknown,secondary,unrelated,primary,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-12,bib-12,False,,"Opera mathematica. Ou oeuures mathematicques. Traictans de geometrie, perspective, architecture, et fortification",1614,The Hague,FRENCH,Samuel Marolois,Hendrik Hondius,,1,1031914,,True,Architecture | Construction | Military Engineering | Perspective,,,4,0,0,primary,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated
bib-120,bib-120,False,,"Clavis mathematica denuò limata, sive potius fabricata. Cui accedit tractatus de resolutione æquationum qualitercunque adfectarum in numeris: et declaratio tum decimi elementi Euclidis de lateribus incommensurabilibus: tum decimi tertii & decimi quarti el",1648,London,LATIN,William Oughtred,Thomas Harper,,,3047920,,,Arithmetic | Theoretical Mathematics,,,2,0,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated
bib-121,bib-121,False,,,1652,Oxford,LATIN,William Oughtred,Leon Lichfield,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-122,bib-122,False,,,1689,Naples,LATIN,Giovanni Battista Palma,"Antonio Parrino, Michele Aloisio Mutio",,,,,,,,Practical Geometry | Theoretical Mathematics,0,0,2,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unknown,unrelated
bib-123,bib-123,False,,"Due breui e facili trattati, il primo d'arithmetica, l'altro de geometria, ne i quali si contengono alcune cose nuoue piaceuoli e utili si a gentilhuomini come artegiani",1558,Lyon,ITALIAN,Giovanni Francesco Peverone,Jean di Tournes,,,152457,,True,Arithmetic | Practical Geometry,,Architecture,2,0,1,unknown,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-124,bib-124,False,,"La geometria prattica cavata da gl'elementi d'Euclide, e d'altri famosi autori. Ridotta in cinquanta tavole, scolpite in rame",1624,Rome,ITALIAN,Giovanni Pomodoro,Giovanni Angelo Ruffinelli,,,4005223,,,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-125,bib-125,False,,"La geometria prattica di Gio. Pomodoro venetiano cavata da gl'elementi d'Euclide, e d'altri famori autori, con l'espositione di Gio. Scala matematico. Ridotta in cinquanta tavole, scolpite in rame dalle quali con facilità si possono apprendere tutte le cose che al buon geometra appartengono",1691,Rome,ITALIAN,Giovanni Pomodoro,,,,1702066,,,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-126,bib-126,False,,"La geometria prattica di Gio. Pomodoro venetiano cavata da gl'elementi d'Euclide, e d'altri famosi autori, con l'espositione di Gio. Scala matematico. Ridotta in cinquanta tavole, scolpite in rame, dalle quali con facilita si possono apprendere tutte le cose, che al buon geometra appartengono",1667,Rome,ITALIAN,Giovanni Pomodoro,,,,1747510,,,Practical Geometry,Architecture | Cosmography | Geography | Military Engineering | Surveying,,1,5,0,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,secondary,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,primary,secondary,unrelated,unrelated
bib-127,bib-127,False,,,1598,Nuremberg,LATIN,Johannes Praetorius,Valentin Furmann,,,,,True,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-128,bib-128,False,,,1580,Basel,LATIN,Pierre de la Ramée,Eusebius Episcopius,,,,,True,Arithmetic | Practical Geometry | Theoretical Mathematics,,Architecture | Instrument Use,3,0,2,unknown,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated
bib-129,bib-129,False,FOT0ZG,,1569,Basel,LATIN,Pierre de la Ramée,Eusebius Episcopius,,,,,,Arithmetic,,,1,0,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-13,bib-13,False,,"La Practique de géométrie, descripte et démonstrée par Jean de Merliers",1565,Paris,FRENCH,Jean Merliers,Gilles Gorbin,,1,,,True,Practical Geometry,,Architecture | Instrument Use,1,0,2,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-130,bib-130,False,,,1627,Frankfurt,LATIN,Pierre de la Ramée,Wechel,,,,,,Arithmetic,,Theoretical Mathematics,1,0,1,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated
bib-131,bib-131,False,,,1574,London,ENGLISH,Robert Recorde,,,,,,,Cartography | Instrument Use | Practical Geometry,,,3,0,0,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-132,bib-132,False,,,1647,Leeuwarden,Dutch,Anguilla Rosaeus,Claude Fonteyne,,,,,,Surveying,,Practical Geometry,1,0,1,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,primary,unrelated,unrelated
bib-133,bib-133,False,,"Practical geometry, in two parts: the first, shewing how to perform the four species of arithmetick, (viz. addition, substraction [sic], multiplication, and division,) together with reduction, and the rule of proportion in figures. The second, containing",1650,London,ENGLISH,Thomas Rudd,Robert Leybourn,,,3061501,,,Arithmetic | Practical Geometry | Surveying,,,3,0,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-134,bib-134,False,,,1641,Nuremberg,GERMAN,Daniel Schwenter,Simon Halbmayr,,,,,,Practical Geometry,,,1,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-135,bib-135,False,,,1667,Nuremberg,GERMAN,Daniel Schwenter,"Johann Andrea Endter, Wolfgang Endter",,,,,,Practical Geometry | Surveying,Instrument Use,,2,1,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,unrelated,unrelated
bib-136,bib-136,False,,,1634,Leiden,FRENCH,Simon Stevin,"Bonaventure Elzevier, Abraham Elzevier",,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-137,bib-137,False,,,1693,Altdorf,LATIN,Johann Christoph Sturm,Heinrich Meyer,,,,,,Architecture | Arithmetic | Gnomonics & Horology | Mechanics | Military Engineering | Theoretical Mathematics | Trigonometry,,,7,0,0,primary,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary,primary,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary
bib-138,bib-138,False,,,1641,Louvain,LATIN,Wolfgang Philips Jakob Unverzagt,,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-139,bib-139,False,,,1673,Amsterdam,DUTCH,Wynant van Westen,Jacobsz,,,,,,,Architecture | Arithmetic | Astronomy | Cosmography | Geography,Music Theory | Practical Geometry | Theoretical Mathematics,0,5,3,secondary,secondary,secondary,unrelated,unrelated,unrelated,secondary,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unknown,unrelated,unknown,unrelated
bib-14,bib-14,False,,"Somma di arithmetica, geometria, proporzioni e proporzionalità",1494,Venice,LATIN,Luca Pacioli,Paganino de’ Paganini,,,,,True,Arithmetic | Theoretical Mathematics,,Practical Geometry,2,0,1,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,primary,unrelated
bib-140,bib-140,False,,,1644,Arnhem,DUTCH,Wynant van Westen,Jacob van Biesen,,,,,,,Architecture | Arithmetic | Astronomy | Cosmography | Geography,Music Theory | Theoretical Mathematics,0,5,2,secondary,secondary,secondary,unrelated,unrelated,unrelated,secondary,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unknown,unrelated
bib-141,bib-141,False,,,1672,Arnhem,DUTCH,Wynant van Westen,Jacob van Biesen,,,,,,,Architecture | Arithmetic | Astronomy | Cosmography | Geography | Music Theory,,0,6,0,secondary,secondary,secondary,unrelated,unrelated,unrelated,secondary,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-142,bib-142,False,,,1663,Arnhem,DUTCH,Wynant van Westen,Jacob van Biesen,,,,,,,Architecture | Arithmetic | Astronomy | Cosmography | Geography,Music Theory | Practical Geometry | Theoretical Mathematics,0,5,3,secondary,secondary,secondary,unrelated,unrelated,unrelated,secondary,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unknown,unrelated,unknown,unrelated
bib-143,bib-143,False,,,1690,Rome,LATIN,Girolamo Vitali,Joseph Vannacci,,,,,,,,,0,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-144,bib-144,False,,,1668,Paris,LATIN,Girolamo Vitali,Ludovic Billaine,,,,,,Astronomy | Theoretical Mathematics,,Arithmetic | Trigonometry,2,0,2,unrelated,unknown,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unknown
bib-145,bib-145,False,,"Euclides nuevo-antiguo geometria especulativa y practica de los planos, y solidos",1678,Madrid,SPANISH,José Zaragoza,Antonio Francisco de Zafra,,,5056363,,,Practical Geometry | Theoretical Mathematics,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated
bib-146,bib-146,False,,"Geometria especulativa y pratica de los planos, y solidos",1671,Valencia,SPANISH,José Zaragoza,Geronimo Villagrassa,,,5056364,,,Practical Geometry | Theoretical Mathematics,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,primary,unrelated
bib-147,bib-147,False,,Due dialoghi di m. Iacomo de' Lanteri da Paratico bresciano; ne i quali s'introduce messer Girolamo Catanio novarese & messer Francesco Trevisi ingegnero veronese con un giovene bresciano a ragionare del modo di disegnare le piante delle fortezze secondo Euclide; et del modo di comporre i modelli et torre in disegno le piante della città,1557,Venice,ITALIAN,Giacomo Lanteri,"Vincenzo Valgrisi, Baldessar Costantini",4,1,837348,,True,Architecture | Military Engineering | Practical Geometry,,,3,0,0,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated
bib-148,bib-148,False,,,1598,Paris,FRENCH,Ambroise Bachot, Ambroise Bachot,,,,,True,Military Engineering | Perspective | Practical Geometry,Architecture,,3,1,0,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,primary,primary,unrelated,unrelated,unrelated
bib-149,bib-149,False,,,1606,Milan,"ITALIAN, LATIN",Luigi Colliado,"Girolamo Bordoni, Pietromartire Locarni",,,,,,Military Engineering,Construction | Mechanics,,1,2,0,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-15,bib-15,False,, L' Arithmetique de Jacques Peletier du Mans,1554,Lyon,FRENCH,Jacques Peletier,Jean di Tournes,,1,,,True,Arithmetic,,,1,0,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-150,bib-150,False,,The theorike and practike of moderne warres discoursed in dialogue wise,1598,London,ENGLISH,Robert Barret,William Ponsonby,,,513584,,True,Military Engineering,Practical Geometry,,1,1,0,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated
bib-151,bib-151,False,,,1567,Brescia,ITALIAN,Girolamo Cataneo,Thomaso Bozola,,,,,True,Arithmetic | Military Engineering,,Practical Geometry,2,0,1,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-152,bib-152,False,,,1583,Venice,ITALIAN,Girolamo Maggi,Camillo Borgominiero,,,,,True,Construction | Military Engineering,,,2,0,0,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-153,bib-153,False,,"An arithmeticall militare treatise, named Stratioticos compendiously teaching the science of numbers, as well in fractions as integers, and so much of the rules and aequations algebraicall and arte of numbers cossicall, as are requisite for the profession of a soldiour.",1579,London,ENGLISH,Leonard Digges,Henrie Bynneman,,,508740,,True,Arithmetic,Military Engineering,,1,1,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-154,bib-154,False,,,1590,London,ENGLISH,Leonard Digges,Richard Field,,,,,True,Arithmetic | Military Engineering,,,2,0,0,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-155,bib-155,False,5BXTFG,,1503,Freiburg,LATIN,Gregor Reisch,Johann Schott,,,,,True,,,Architecture | Instrument Use | Practical Geometry,0,0,3,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-156,bib-156,False,,,1581,Venice,ITALIAN,Guidobaldo del Monte,Francesco de Franceschi,,,,,True,Instrument Use | Mechanics,Architecture | Military Engineering,Practical Geometry,2,2,1,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,primary,primary,secondary,unrelated,unrelated,unrelated,unknown,unrelated,unrelated,unrelated
bib-157,bib-157,False,,,1649,London,ENGLISH,Balthazar Gerbier,Robert Ibbitson,,,,,,Cosmography,Geography,Astronomy,1,1,1,unrelated,unrelated,unknown,unrelated,unrelated,unrelated,primary,secondary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
bib-158,bib-158,False,,"Urania practica: or, Practical astronomie: in VI parts, containing, I. An explanation of the vulgar notes used every year, with the order how to finde them for ever, in the Julian and Gregorian accompts, both arithmetically, and by new invented tables. II",1649,London,ENGLISH,"Vincent Wing, William Leybourn",Robert Leybourn,,,3049830,Urania is the Muse of astronomy,,Astronomy | Geography | Trigonometry,Arithmetic | Navigation,,3,2,0,unrelated,secondary,primary,unrelated,unrelated,unrelated,unrelated,primary,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,secondary,unrelated,unrelated,unrelated,unrelated,primary
