Page/Key,language,year,city,Classification,Orig_Value,llm_Value_1,llm_Value_3,llm_Value_4,llm_Value_6
bib-212,DUTCH,1603,Amsterdam,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Arithmetic,primary,primary,primary,primary,primary
bib-212,DUTCH,1603,Amsterdam,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Commercial Mathematics,unrelated,secondary,primary,primary,primary
bib-212,DUTCH,1603,Amsterdam,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Practical Geometry,primary,unrelated,unknown,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Arithmetic,primary,primary,primary,primary,primary
bib-222,ENGLISH,1546,London,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Commercial Mathematics,primary,unrelated,unrelated,unrelated,unknown
bib-222,ENGLISH,1546,London,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Practical Geometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Theoretical Mathematics,unrelated,secondary,unrelated,secondary,secondary
bib-222,ENGLISH,1546,London,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Arithmetic,primary,primary,primary,primary,primary
bib-223,GERMAN,1572,Frankfurt,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Commercial Mathematics,unrelated,primary,primary,primary,primary
bib-223,GERMAN,1572,Frankfurt,Construction,unrelated,secondary,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Instrument Construction,unrelated,secondary,secondary,secondary,secondary
bib-223,GERMAN,1572,Frankfurt,Instrument Use,unrelated,unrelated,secondary,secondary,unrelated
bib-223,GERMAN,1572,Frankfurt,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Music Theory,unrelated,secondary,secondary,secondary,secondary
bib-223,GERMAN,1572,Frankfurt,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Practical Geometry,unrelated,primary,primary,primary,secondary
bib-223,GERMAN,1572,Frankfurt,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Theoretical Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-223,GERMAN,1572,Frankfurt,Trigonometry,unrelated,secondary,secondary,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Architecture,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Arithmetic,,primary,primary,primary,primary
bib-225,GERMAN,1518,Augsburg,Astronomy,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Cartography,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Commercial Mathematics,,unrelated,unknown,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Construction,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Cosmography,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Geography,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Gnomonics & Horology,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Instrument Construction,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Instrument Use,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Mechanics,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Military Engineering,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Music Theory,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Navigation,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Perspective,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Practical Geometry,,unrelated,unknown,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Surveying,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Theoretical Mathematics,,unrelated,unrelated,unrelated,secondary
bib-225,GERMAN,1518,Augsburg,Trigonometry,,unrelated,unknown,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Architecture,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Arithmetic,,primary,primary,primary,primary
bib-23,ITALIAN,1556,Venice,Astronomy,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Cartography,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Commercial Mathematics,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Construction,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Cosmography,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Geography,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Gnomonics & Horology,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Instrument Construction,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Instrument Use,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Mechanics,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Military Engineering,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Music Theory,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Navigation,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Perspective,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Practical Geometry,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Surveying,,unrelated,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Theoretical Mathematics,,secondary,secondary,secondary,secondary
bib-23,ITALIAN,1556,Venice,Trigonometry,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Architecture,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Arithmetic,,primary,primary,primary,primary
bib-239,GERMAN,1521,Nuremberg,Astronomy,,unrelated,unrelated,unknown,unknown
bib-239,GERMAN,1521,Nuremberg,Cartography,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Commercial Mathematics,,primary,primary,primary,primary
bib-239,GERMAN,1521,Nuremberg,Construction,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Cosmography,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Geography,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Gnomonics & Horology,,unrelated,unrelated,unrelated,unknown
bib-239,GERMAN,1521,Nuremberg,Instrument Construction,,secondary,primary,unrelated,unknown
bib-239,GERMAN,1521,Nuremberg,Instrument Use,,secondary,secondary,secondary,unknown
bib-239,GERMAN,1521,Nuremberg,Mechanics,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Military Engineering,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Music Theory,,primary,primary,primary,secondary
bib-239,GERMAN,1521,Nuremberg,Navigation,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Perspective,,unrelated,unknown,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Practical Geometry,,primary,primary,primary,primary
bib-239,GERMAN,1521,Nuremberg,Surveying,,unrelated,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Theoretical Mathematics,,primary,secondary,secondary,unrelated
bib-239,GERMAN,1521,Nuremberg,Trigonometry,,primary,secondary,secondary,unrelated
bib-24,LATIN,1575,Bordeaux,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Arithmetic,unrelated,unrelated,unrelated,unknown,unrelated
bib-24,LATIN,1575,Bordeaux,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Practical Geometry,unrelated,primary,secondary,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Theoretical Mathematics,primary,primary,primary,primary,primary
bib-24,LATIN,1575,Bordeaux,Trigonometry,unrelated,unrelated,unrelated,unknown,unrelated
bib-247,ITALIAN,1484,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Arithmetic,primary,primary,primary,primary,secondary
bib-247,ITALIAN,1484,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Commercial Mathematics,unrelated,primary,primary,primary,primary
bib-247,ITALIAN,1484,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Practical Geometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Arithmetic,primary,primary,primary,primary,primary
bib-248,ITALIAN,1491/1492,Florence,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Commercial Mathematics,unrelated,unknown,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Instrument Construction,unrelated,unknown,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Instrument Use,unrelated,unknown,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Practical Geometry,unrelated,unknown,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Theoretical Mathematics,unrelated,secondary,unknown,unrelated,unrelated
bib-248,ITALIAN,1491/1492,Florence,Trigonometry,unrelated,unknown,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Arithmetic,unrelated,secondary,secondary,unknown,unknown
bib-25,FRENCH,1577,Bordeaux,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Geography,unrelated,secondary,unrelated,secondary,unrelated
bib-25,FRENCH,1577,Bordeaux,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Instrument Construction,unrelated,unknown,unrelated,unknown,unknown
bib-25,FRENCH,1577,Bordeaux,Instrument Use,unrelated,unknown,unrelated,unknown,unknown
bib-25,FRENCH,1577,Bordeaux,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-25,FRENCH,1577,Bordeaux,Practical Geometry,primary,primary,primary,primary,primary
bib-25,FRENCH,1577,Bordeaux,Surveying,primary,primary,primary,primary,primary
bib-25,FRENCH,1577,Bordeaux,Theoretical Mathematics,unrelated,secondary,secondary,secondary,unrelated
bib-25,FRENCH,1577,Bordeaux,Trigonometry,unrelated,unknown,unknown,unknown,unknown
bib-251,LATIN,1560,Cologne,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Arithmetic,unrelated,unrelated,secondary,unknown,unrelated
bib-251,LATIN,1560,Cologne,Astronomy,primary,primary,primary,primary,primary
bib-251,LATIN,1560,Cologne,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Cosmography,unrelated,unrelated,secondary,unrelated,secondary
bib-251,LATIN,1560,Cologne,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-251,LATIN,1560,Cologne,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
