review_id,Page/Key,Language,Feature Name,Value_orig,Value_llm,Value_llm5,final_candidate,working_final_value,decision_tier,needs_human_review,review_priority,recommendation_rule,recommendation_support,decision_reason,current_db_value,current_source_revision,current_revision_name,mapped_to_db_feature,is_v6_revision,current_exact_working_final,current_unordered_comma_match,current_missing
R1450,Lyon_1675,LATIN,Enriched With,"Ad faciliorem cap-tum accommodati, Cæteris facilior & correctior","Ad faciliorem cap-tum accommodati., Cæteris facilior & correctior.",,"Ad faciliorem cap-tum accommodati., Cæteris facilior & correctior.","Ad faciliorem cap-tum accommodati., Cæteris facilior & correctior.",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",,7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,1
R1451,Lyon_1675,LATIN,Euclid References,EUCLIDIS,EUCLIDIS,EUCLIDIS,EUCLIDIS,EUCLIDIS,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EUCLIDIS,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R1452,Lyon_1675,LATIN,Institutions,Societ. JESU,Societ. JESU.,Societ. JESU,Societ. JESU,Societ. JESU,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,Societ. JESU,7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,1,1,0
R1453,Lyon_1675,LATIN,Place in Imprint,LVGDVNI,LVGDVNI,LVGDVNI,LVGDVNI,LVGDVNI,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,vico Mercatorio sub signo Victoriæ,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,0,0,0
R1454,Lyon_1675,LATIN,Privileges in Imprint,Cum Superio-rum Permissu.,Cum Superio-rum Permissu.,,Cum Superio-rum Permissu.,Cum Superio-rum Permissu.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,Cum Superio-rum Permissu,0f63fc20-5e6b-402c-b6e7-1314707158b0,v1,1,0,0,0,0
R1455,Lyon_1675,LATIN,Publisher in Imprint,BENEDICTI CORAL,VIDVÆ BENEDICTI CORAL,,VIDVÆ BENEDICTI CORAL,VIDVÆ BENEDICTI CORAL,E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",LVGDVNI,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,0,0,0
R1456,Lyon_1675,LATIN,Verbs,accommodati,accommodati.,accommodati,accommodati,accommodati,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,accommodati,7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,1,1,0
R1457,Lyon_1690,LATIN,Adapter Attribution,R.P. AMATI VARCIN,R.P. AMATI VARCIN,R.P. AMATI VARCIN,R.P. AMATI VARCIN,R.P. AMATI VARCIN,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,R.P. AMATI VARCIN,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,1,1,0
R1459,Lyon_1690,LATIN,Adapter Description,ejusdem Societatis,operâ & studio,operâ & studio,operâ & studio,operâ & studio,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",ejusdem Societatis,7d8fdc01-b3ec-43de-a654-4cba5ffb6a03,v6,1,1,0,0,0
R1460,Lyon_1690,LATIN,Base Content,CURSUS SEU MUNDUS MATHEMATICUS.,Euclidis Libros XIV,Euclidis Libros XIV,Euclidis Libros XIV,Euclidis Libros XIV,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",TOMUS PRIMUS COMPLECTENS TRACT,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R1461,Lyon_1690,LATIN,Base Content Description,"TOMUS PRIMUS COMPLECTENS TRACT.
DE PROGRESSV MATHESEOS ET DE Illustribus Mathematicis, Euclidis Libros XIV, Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, & refutationem Hyptheseon Cartesianarum","DE PROGRESSV MATHESEOS ET DE Illustribus Mathematicis, Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis","Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN","Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN","Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Euclidis Libros XIV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,0
R1462,Lyon_1690,LATIN,Bound With,"Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, refutationem Hyptheseon Cartesianarum","Theodosii sphærica, Sectiones Conicas, Arith-maticam, Trigonometriam, Algebram, refutationem Hyptheseon Cartesianarum",,"Theodosii sphærica, Sectiones Conicas, Arith-maticam, Trigonometriam, Algebram, refutationem Hyptheseon Cartesianarum","Theodosii sphærica, Sectiones Conicas, Arith-maticam, Trigonometriam, Algebram, refutationem Hyptheseon Cartesianarum",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","DE PROGRESSV MATHESEOS ET DE Illustribus Mathematicis, Euclidis Libros XIV, Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, & refutationem Hyptheseon Cartesianarum",7d8fdc01-b3ec-43de-a654-4cba5ffb6a18,v6,1,1,0,0,0
R1465,Lyon_1690,LATIN,Date in Imprint,M. DC. LXXXX.,M. DC. LXXXX.,M. DC. LXXXX,M. DC. LXXXX.,M. DC. LXXXX.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,M. DC. LXXXX,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,0,0,0
R1466,Lyon_1690,LATIN,Edition Statement,"Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis.","Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis",Editio altera ex Manuscriptis Authoris aucta & emen-data,"Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis","Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Editio altera ex Manuscriptis Authoris aucta & emen-data,718a7718-22cf-424e-a7f1-84e9cf1071c6,v1,1,0,0,0,0
R1467,Lyon_1690,LATIN,Elements Designation,Euclidis Libros XIV,Euclidis Libros XIV,Euclidis Libros XIV,Euclidis Libros XIV,Euclidis Libros XIV,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Euclidis Libros XIV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a06,v6,1,1,1,1,0
R1469,Lyon_1690,LATIN,Euclid References,Euclidis,Euclidis,Euclidis,Euclidis,Euclidis,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Euclidis,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R1470,Lyon_1690,LATIN,Institutions,"CAMBERENSIS, SOCIETATE JESU","È SOCIETATE JESU, ejusdem Societatis",SOCIETATE JESU,SOCIETATE JESU,SOCIETATE JESU,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,SOCIETATE JESU,7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,1,1,0
R1471,Lyon_1690,LATIN,Other Educational Authorities,Theodosii,"Euclidis, Theodosii, Cartesianarum",Theodosii,Theodosii,Theodosii,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,Theodosii,7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,1,1,0
R1472,Lyon_1690,LATIN,Place in Imprint,LUGDUNI,LUGDUNI,LUGDUNI,LUGDUNI,LUGDUNI,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,LUGDUNI,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R1473,Lyon_1690,LATIN,Privileges in Imprint,CUM PRIVILEGIO REGIS.,CUM PRIVILEGIO REGIS.,PRIVILEGIO REGIS,CUM PRIVILEGIO REGIS.,CUM PRIVILEGIO REGIS.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,CUM PRIVILEGIO REGIS,0f63fc20-5e6b-402c-b6e7-1314707158b0,v1,1,0,0,0,0
R1474,Lyon_1690,LATIN,Publisher in Imprint,"ANISSONIOS, JOAN. POSUEL, CLAUD. RIGAUD","Apud ANISSONIOS, JOAN. POSUEL
& CLAUD. RIGAUD.","ANISSONIOS, JOAN. POSUEL
& CLAUD. RIGAUD","ANISSONIOS, JOAN. POSUEL
& CLAUD. RIGAUD","ANISSONIOS, JOAN. POSUEL
& CLAUD. RIGAUD",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"Apud ANISSONIOS, JOAN. POSUEL & CLAUD. RIGAUD",7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,0,0,0
R1475,Lyon_1690,LATIN,Verbs,"aucta, emen-data",aucta & emen-data,"COMPLECTENS, aucta, emen-data","COMPLECTENS, aucta, emen-data","COMPLECTENS, aucta, emen-data",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"aucta, emen-data",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R1476,Lübeck_and_Frankfurt_1699,GERMAN,Adapter Attribution,A. E. B. V. P.,A. E. B. V. P.,A. E. B. V. P,A. E. B. V. P.,A. E. B. V. P.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,A. E. B. V. P,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,0,0,0
R1478,Lübeck_and_Frankfurt_1699,GERMAN,Base Content,Teutsch-Redender Euclides,Teutsch-Redender Euclides,Acht Bücher,Teutsch-Redender Euclides,Teutsch-Redender Euclides,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,"Teutsch-Redender Euclides, Oder Acht Bücher Von Denen An-fängen Der Meß-Künst, Auff eine neue und gantz leichte Art",7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R1479,Lübeck_and_Frankfurt_1699,GERMAN,Base Content Description,"Auff eine neue und gantz leichte Art, Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern","Oder Acht Bücher Von Denen An-fängen Der Meß-Künst, Auff eine neue und gantz leichte Art, Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern In Teutscher Sprach eingerichtet und bewiesen",neue und gantz leichte Art,"Oder Acht Bücher Von Denen An-fängen Der Meß-Künst, Auff eine neue und gantz leichte Art, Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern In Teutscher Sprach eingerichtet und bewiesen","Oder Acht Bücher Von Denen An-fängen Der Meß-Künst, Auff eine neue und gantz leichte Art, Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern In Teutscher Sprach eingerichtet und bewiesen",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Acht Bücher Von Denen An-fängen Der Meß-Künst,7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,0
R1480,Lübeck_and_Frankfurt_1699,GERMAN,Date in Imprint,Anno 1699.,Anno 1699.,1699,Anno 1699.,Anno 1699.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,1699,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,0,0,0
R1482,Lübeck_and_Frankfurt_1699,GERMAN,Elements Designation,"An-fängen Der Meß-Künst, Euclides",Acht Bücher,Acht Bücher,Acht Bücher,Acht Bücher,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",Acht Bücher Von Denen An-fängen Der Meß-Künst,7d8fdc01-b3ec-43de-a654-4cba5ffb6a06,v6,1,1,0,0,0
R1484,Lübeck_and_Frankfurt_1699,GERMAN,Euclid References,Euclides,Euclides,Euclides,Euclides,Euclides,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Euclides,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R1485,Lübeck_and_Frankfurt_1699,GERMAN,Explicit Language References,"Teutscher, Teutsch",,,"Teutscher, Teutsch","Teutscher, Teutsch",B_keep_manual_no_llm,sample,3,manual_only_no_llm_value,Value_orig,Manual value exists and both v1/v5 are empty; keep manual unless sampled review shows this feature is unreliable.,In Teutscher Sprach,7d8fdc01-b3ec-43de-a654-4cba5ffb6a10,v6,1,1,0,0,0
R1486,Lübeck_and_Frankfurt_1699,GERMAN,Intended Audience,"Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern","Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern","Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern, Handwerckern","Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern","Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern",A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,"Zu Nutzen Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern",7d8fdc01-b3ec-43de-a654-4cba5ffb6a15,v6,1,1,1,1,0
R1487,Lübeck_and_Frankfurt_1699,GERMAN,Place in Imprint,"Lübeck, Franckfurt",Lübeck und Franckfurt,"Lübeck, Franckfurt","Lübeck, Franckfurt","Lübeck, Franckfurt",A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,Lübeck und Franckfurt,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,0,0,0
R1488,Lübeck_and_Frankfurt_1699,GERMAN,Publisher in Imprint,Johann Wiedemeyers,Johann Wiedemeyers,Johann Wiedemeyers,Johann Wiedemeyers,Johann Wiedemeyers,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Johann Wiedemeyers,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,1,1,0
R1489,Lübeck_and_Frankfurt_1699,GERMAN,Verbs,eingerichtet und bewiesen,,bewiesen,bewiesen,bewiesen,E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm5,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","eingerichtet, bewiesen",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R1490,Madrid_1665,SPANISH,Adapter Attribution,P F. LAVRENCIO DE SAN Nicolas,"P F. LAVRENCIO DE SAN Nicolas Au-
gustino",P F. LAVRENCIO DE SAN Nicolas Augustino,"P F. LAVRENCIO DE SAN Nicolas Au-
gustino","P F. LAVRENCIO DE SAN Nicolas Au-
gustino",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,P F. LAVRENCIO DE SAN Nicolas,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,0,0,0
R1491,Madrid_1665,SPANISH,Adapter Description,"Au-
gustino descalzo Architecto y Maestro de obras natural de la muy noble y coronada Villa de Madrid",descalzo Architecto y Maestro de obras natural,"descalzo Architecto y Maestro de obras natural, de la muy noble y coronada Villa de Madrid","descalzo Architecto y Maestro de obras natural, de la muy noble y coronada Villa de Madrid","descalzo Architecto y Maestro de obras natural, de la muy noble y coronada Villa de Madrid",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"descalzo Architecto y Maestro de obras natural, de la muy noble y coronada Villa de Madrid",7d8fdc01-b3ec-43de-a654-4cba5ffb6a03,v6,1,1,1,1,0
R1492,Madrid_1665,SPANISH,Base Content,SEGVNDA PARTE DEL ARTE Y VSO DE ARCHITECTVRA,libros de Euclides,libros de Euclides,libros de Euclides,libros de Euclides,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",QVINTO Y SEPTIMO libros de Euclides,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R1494,Madrid_1665,SPANISH,Bound With,"SEGVNDA PARTE DEL ARTE Y VSO DE ARCHITECTVRA, LAS MEDIDAS DIFICILES DE Bouedas y de las superficies y pies cubicos de Pichinas.","LAS MEDIDAS DIFICILES DE Bouedas, las superficies y pies cubicos de Pichinas",,"LAS MEDIDAS DIFICILES DE Bouedas, las superficies y pies cubicos de Pichinas","LAS MEDIDAS DIFICILES DE Bouedas, las superficies y pies cubicos de Pichinas",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","LAS MEDIDAS DIFICILES DE Bouedas, las superficies y pies cubicos de Pichinas",7d8fdc01-b3ec-43de-a654-4cba5ffb6a18,v6,1,1,1,1,0
R1500,Madrid_1665,SPANISH,Elements Designation,QVINTO Y SEPTIMO libros de Euclides,QVINTO Y SEPTIMO libros de Euclides,libros de Euclides,QVINTO Y SEPTIMO libros de Euclides,QVINTO Y SEPTIMO libros de Euclides,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,QVINTO Y SEPTIMO libros de Euclides,7d8fdc01-b3ec-43de-a654-4cba5ffb6a06,v6,1,1,1,1,0
R1502,Madrid_1665,SPANISH,Euclid References,Euclides,Euclides,Euclides,Euclides,Euclides,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Euclides,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R1503,Madrid_1665,SPANISH,Explicit Language References,"de latín, Romance",de latín,latín,latín,latín,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,latín,7d8fdc01-b3ec-43de-a654-4cba5ffb6a10,v6,1,1,1,1,0
R1504,Madrid_1665,SPANISH,Institutions,"La Imperial Ciudad de Toledo, Cesarea Magd. del Sr Emperador Carlos V","La Imperial Ciudad de Toledo, Villa de Madrid",La Imperial Ciudad de Toledo,La Imperial Ciudad de Toledo,La Imperial Ciudad de Toledo,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"La Imperial Ciudad de Toledo, Villa de Madrid",7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,0,0,0
R1508,Madrid_1665,SPANISH,Publishing Privileges,LAS ORDENAN-ZAS DE La Imperial Ciudad de Toledo aprobadas y Confirmadas por la Cesarea Magd. del Sr Emperador Carlos V de Gloriosa memoria,,,LAS ORDENAN-ZAS DE La Imperial Ciudad de Toledo aprobadas y Confirmadas por la Cesarea Magd. del Sr Emperador Carlos V de Gloriosa memoria,LAS ORDENAN-ZAS DE La Imperial Ciudad de Toledo aprobadas y Confirmadas por la Cesarea Magd. del Sr Emperador Carlos V de Gloriosa memoria,B_keep_manual_no_llm,sample,3,manual_only_no_llm_value,Value_orig,Manual value exists and both v1/v5 are empty; keep manual unless sampled review shows this feature is unreliable.,,e1831df0-3c20-46d7-8df8-edc6528881f6,v1,1,0,0,0,1
R1509,Madrid_1665,SPANISH,Verbs,"traduci-dos, COMPVESTO",traduci-dos,"traduci-dos, aprobadas, Confirmadas, COMPVESTO","traduci-dos, aprobadas, Confirmadas, COMPVESTO","traduci-dos, aprobadas, Confirmadas, COMPVESTO",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"traduci-dos, COMPVESTO",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R1511,Milan_1671,ITALIAN,Base Content,I PRIMI SEI LIBRI D’EVCLIDE,I PRIMI SEI LIBRI D’EVCLIDE,I PRIMI SEI LIBRI D’EVCLIDE,I PRIMI SEI LIBRI D’EVCLIDE,I PRIMI SEI LIBRI D’EVCLIDE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,I PRIMI SEI LIBRI D’EVCLIDE TRATTI IN VOLGARE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R1512,Milan_1671,ITALIAN,Base Content Description,TRATTI IN VOLGARE,TRATTI IN VOLGARE,TRATTI IN VOLGARE,TRATTI IN VOLGARE,TRATTI IN VOLGARE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,I PRIMI SEI LIBRI D’EVCLIDE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,0
R1513,Milan_1671,ITALIAN,Date in Imprint,1671,1671,1671,1671,1671,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,1671,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,1,1,0
R1515,Milan_1671,ITALIAN,Destination Language,VOLGARE,VOLGARE,VOLGARE,VOLGARE,VOLGARE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,VOLGARE,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,v2,1,0,1,1,0
R1517,Milan_1671,ITALIAN,Euclid References,EVCLIDE,EVCLIDE,EVCLIDE,EVCLIDE,EVCLIDE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EVCLIDE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R1519,Milan_1671,ITALIAN,Institutions,"Consiglio Segreto di S. M. Cattolica, Commessario Imperiale della Maestà dell’Imperatore in Italia","Generale dell’Artiglieria, Consiglio Segreto di S. M. Cattolica, Commessario Imperiale della Maestà dell’Imperatore in Italia",Consiglio Segreto di S. M. Cattolica,"Generale dell’Artiglieria, Consiglio Segreto di S. M. Cattolica, Commessario Imperiale della Maestà dell’Imperatore in Italia","Generale dell’Artiglieria, Consiglio Segreto di S. M. Cattolica, Commessario Imperiale della Maestà dell’Imperatore in Italia",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Consiglio Segreto di S. M. Cattolica,7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,0,0,0
