edition_id,language,year,city,subject,final_value,final_source,final_reason,concerns,review_file,review_notes,review_error_type,Orig_Value,llm_Value_6,llm_Value_7,llm_Value_8
bib-239,GERMAN,1521,Nuremberg,Arithmetic,unknown,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; unknown-final,,,,,primary,secondary,unknown
bib-239,GERMAN,1521,Nuremberg,Astronomy,unknown,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; unknown-final,,,,,unknown,unrelated,unknown
bib-239,GERMAN,1521,Nuremberg,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Commercial Mathematics,primary,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,primary,primary,primary
bib-239,GERMAN,1521,Nuremberg,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,,unknown,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,,unknown,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Instrument Use,unknown,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; unknown-final,,,,,unknown,secondary,unrelated
bib-239,GERMAN,1521,Nuremberg,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Music Theory,secondary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,,secondary,primary,secondary
bib-239,GERMAN,1521,Nuremberg,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement,,,,,primary,unrelated,secondary
bib-239,GERMAN,1521,Nuremberg,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-24,LATIN,1575,Bordeaux,Theoretical Mathematics,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,primary,primary,primary,primary
bib-24,LATIN,1575,Bordeaux,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,primary,secondary,primary,primary
bib-247,ITALIAN,1484,Venice,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Commercial Mathematics,primary,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category; differs-from-original-csv,,,,unrelated,primary,primary,primary
bib-247,ITALIAN,1484,Venice,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-247,ITALIAN,1484,Venice,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
